8.70161078e+19  8.56372544e+11  2.49023781e-08  
8.88675143e+19  9.02859339e+11  2.53160810e-08  
9.07189209e+19  9.50115871e+11  2.57338141e-08  
9.25703274e+19  9.98149241e+11  2.61552212e-08  
9.44217340e+19  1.04696594e+12  2.65799799e-08  
9.62731405e+19  1.09657198e+12  2.70077978e-08  
9.81245471e+19  1.14697271e+12  2.74384094e-08  
9.99759536e+19  1.19817306e+12  2.78715726e-08  
1.01827360e+20  1.25017752e+12  2.83070666e-08  
1.03678767e+20  1.30299025e+12  2.87446894e-08  
1.05530173e+20  1.35661504e+12  2.91842562e-08  
1.07381580e+20  1.41105530e+12  2.96255970e-08  
1.09232986e+20  1.46631417e+12  3.00685558e-08  
1.11084393e+20  1.52239450e+12  3.05129888e-08  
1.12935799e+20  1.57929891e+12  3.09587632e-08  
1.14787206e+20  1.63702978e+12  3.14057566e-08  
1.16638613e+20  1.69558924e+12  3.18538553e-08  
1.18490019e+20  1.75497926e+12  3.23029541e-08  
1.20341426e+20  1.81520159e+12  3.27529554e-08  
1.22192832e+20  1.87625781e+12  3.32037682e-08  
1.24044239e+20  1.93814935e+12  3.36553079e-08  
1.25895645e+20  2.00087749e+12  3.41074954e-08  
1.27747052e+20  2.06444336e+12  3.45602570e-08  
1.29598458e+20  2.12884795e+12  3.50135237e-08  
1.31449865e+20  2.19409215e+12  3.54672308e-08  
1.33301271e+20  2.26017670e+12  3.59213177e-08  
1.35152678e+20  2.32710226e+12  3.63757274e-08  
1.37004085e+20  2.39486938e+12  3.68304062e-08  
1.38855491e+20  2.46347851e+12  3.72853038e-08  
1.40706898e+20  2.53293000e+12  3.77403724e-08  
1.42558304e+20  2.60322414e+12  3.81955672e-08  
1.44409711e+20  2.67436112e+12  3.86508458e-08  
1.46261117e+20  2.74634105e+12  3.91061678e-08  
1.48112524e+20  2.81916398e+12  3.95614952e-08  
1.49963930e+20  2.89282988e+12  4.00167917e-08  
1.51815337e+20  2.96733866e+12  4.04720231e-08  
1.53666744e+20  3.04269018e+12  4.09271568e-08  
1.55518150e+20  3.11888423e+12  4.13821616e-08  
1.57369557e+20  3.19592053e+12  4.18370079e-08  
1.59220963e+20  3.27379877e+12  4.22916674e-08  
1.61072370e+20  3.35251857e+12  4.27461131e-08  
1.62923776e+20  3.43207951e+12  4.32003193e-08  
1.64775183e+20  3.51248114e+12  4.36542612e-08  
1.66626589e+20  3.59372295e+12  4.41079152e-08  
1.68477996e+20  3.67580436e+12  4.45612586e-08  
1.70329402e+20  3.75872479e+12  4.50142695e-08  
1.72180809e+20  3.84248360e+12  4.54669272e-08  
1.74032216e+20  3.92708011e+12  4.59192113e-08  
1.75883622e+20  4.01251365e+12  4.63711028e-08  
1.77735029e+20  4.09878343e+12  4.68225828e-08  
1.79586435e+20  4.18588870e+12  4.72736334e-08  
1.81437842e+20  4.27382863e+12  4.77242372e-08  
1.83289248e+20  4.36260239e+12  4.81743774e-08  
1.85140655e+20  4.45220909e+12  4.86240379e-08  
1.86992061e+20  4.54264783e+12  4.90732029e-08  
1.88843468e+20  4.63391769e+12  4.95218574e-08  
1.90694874e+20  4.72601770e+12  4.99699867e-08  
1.92546281e+20  4.81894689e+12  5.04175764e-08  
1.94397688e+20  4.91270423e+12  5.08646128e-08  
1.96249094e+20  5.00728869e+12  5.13110825e-08  
1.98100501e+20  5.10269921e+12  5.17569725e-08  
1.99951907e+20  5.19893471e+12  5.22022701e-08  
2.01803314e+20  5.29599408e+12  5.26469630e-08  
2.03654720e+20  5.39387619e+12  5.30910393e-08  
2.05506127e+20  5.49257987e+12  5.35344871e-08  
2.07357533e+20  5.59210396e+12  5.39772952e-08  
2.09208940e+20  5.69244727e+12  5.44194525e-08  
2.11060347e+20  5.79360858e+12  5.48609483e-08  
2.12911753e+20  5.89558665e+12  5.53017719e-08  
2.14763160e+20  5.99838025e+12  5.57419131e-08  
2.16614566e+20  6.10198808e+12  5.61813619e-08  
2.18465973e+20  6.20640888e+12  5.66201084e-08  
2.20317379e+20  6.31164130e+12  5.70581430e-08  
2.22168786e+20  6.41768404e+12  5.74954562e-08  
2.24020192e+20  6.52453575e+12  5.79320390e-08  
2.25871599e+20  6.63219507e+12  5.83678822e-08  
2.27723005e+20  6.74066062e+12  5.88029772e-08  
2.29574412e+20  6.84993101e+12  5.92373153e-08  
2.31425819e+20  6.96000484e+12  5.96708880e-08  
2.33277225e+20  7.07088067e+12  6.01036870e-08  
2.35128632e+20  7.18255707e+12  6.05357042e-08  
2.36980038e+20  7.29503258e+12  6.09669317e-08  
2.38831445e+20  7.40830573e+12  6.13973615e-08  
2.40682851e+20  7.52237504e+12  6.18269861e-08  
2.42534258e+20  7.63723901e+12  6.22557978e-08  
2.44385664e+20  7.75289612e+12  6.26837893e-08  
2.46237071e+20  7.86934486e+12  6.31109533e-08  
2.48088477e+20  7.98658367e+12  6.35372827e-08  
2.49939884e+20  8.10461103e+12  6.39627705e-08  
2.51791291e+20  8.22342535e+12  6.43874097e-08  
2.53642697e+20  8.34302506e+12  6.48111936e-08  
2.55494104e+20  8.46340857e+12  6.52341155e-08  
2.57345510e+20  8.58457428e+12  6.56561688e-08  
2.59196917e+20  8.70652056e+12  6.60773472e-08  
2.61048323e+20  8.82924581e+12  6.64976442e-08  
2.62899730e+20  8.95274837e+12  6.69170537e-08  
2.64751136e+20  9.07702661e+12  6.73355695e-08  
2.66602543e+20  9.20207886e+12  6.77531855e-08  
2.68453950e+20  9.32790345e+12  6.81698958e-08  
2.70305356e+20  9.45449870e+12  6.85856946e-08  
2.72156763e+20  9.58186291e+12  6.90005761e-08  
2.74008169e+20  9.70999438e+12  6.94145346e-08  
2.75859576e+20  9.83889140e+12  6.98275646e-08  
2.77710982e+20  9.96855223e+12  7.02396605e-08  
2.79562389e+20  1.00989752e+13  7.06508170e-08  
2.81413795e+20  1.02301584e+13  7.10610287e-08  
2.83265202e+20  1.03621003e+13  7.14702903e-08  
2.85116608e+20  1.04947990e+13  7.18785967e-08  
2.86968015e+20  1.06282527e+13  7.22859428e-08  
2.88819422e+20  1.07624597e+13  7.26923235e-08  
2.90670828e+20  1.08974182e+13  7.30977339e-08  
2.92522235e+20  1.10331264e+13  7.35021693e-08  
2.94373641e+20  1.11695824e+13  7.39056247e-08  
2.96225048e+20  1.13067845e+13  7.43080954e-08  
2.98076454e+20  1.14447308e+13  7.47095769e-08  
2.99927861e+20  1.15834195e+13  7.51100644e-08  
3.01779267e+20  1.17228487e+13  7.55095535e-08  
3.03630674e+20  1.18630166e+13  7.59080397e-08  
3.05482080e+20  1.20039214e+13  7.63055187e-08  
3.07333487e+20  1.21455611e+13  7.67019861e-08  
3.09184894e+20  1.22879339e+13  7.70974376e-08  
3.11036300e+20  1.24310378e+13  7.74918692e-08  
3.12887707e+20  1.25748711e+13  7.78852766e-08  
3.14739113e+20  1.27194318e+13  7.82776558e-08  
3.16590520e+20  1.28647180e+13  7.86690028e-08  
3.18441926e+20  1.30107278e+13  7.90593137e-08  
3.20293333e+20  1.31574593e+13  7.94485845e-08  
3.22144739e+20  1.33049104e+13  7.98368115e-08  
3.23996146e+20  1.34530794e+13  8.02239908e-08  
3.25847553e+20  1.36019642e+13  8.06101188e-08  
3.27698959e+20  1.37515630e+13  8.09951919e-08  
3.29550366e+20  1.39018736e+13  8.13792064e-08  
3.31401772e+20  1.40528943e+13  8.17621588e-08  
3.33253179e+20  1.42046230e+13  8.21440456e-08  
3.35104585e+20  1.43570577e+13  8.25248635e-08  
3.36955992e+20  1.45101965e+13  8.29046090e-08  
3.38807398e+20  1.46640373e+13  8.32832789e-08  
3.40658805e+20  1.48185782e+13  8.36608698e-08  
3.42510211e+20  1.49738172e+13  8.40373786e-08  
3.44361618e+20  1.51297523e+13  8.44128021e-08  
3.46213025e+20  1.52863814e+13  8.47871373e-08  
3.48064431e+20  1.54437025e+13  8.51603811e-08  
3.49915838e+20  1.56017137e+13  8.55325304e-08  
3.51767244e+20  1.57604128e+13  8.59035824e-08  
3.53618651e+20  1.59197979e+13  8.62735342e-08  
3.55470057e+20  1.60798669e+13  8.66423830e-08  
3.57321464e+20  1.62406178e+13  8.70101258e-08  
3.59172870e+20  1.64020485e+13  8.73767601e-08  
3.61024277e+20  1.65641569e+13  8.77422830e-08  
3.62875683e+20  1.67269410e+13  8.81066921e-08  
3.64727090e+20  1.68903988e+13  8.84699846e-08  
3.66578497e+20  1.70545282e+13  8.88321581e-08  
3.68429903e+20  1.72193270e+13  8.91932100e-08  
3.70281310e+20  1.73847933e+13  8.95531380e-08  
3.72132716e+20  1.75509248e+13  8.99119396e-08  
3.73984123e+20  1.77177197e+13  9.02696125e-08  
3.75835529e+20  1.78851757e+13  9.06261543e-08  
3.77686936e+20  1.80532907e+13  9.09815628e-08  
3.79538342e+20  1.82220627e+13  9.13358359e-08  
3.81389749e+20  1.83914895e+13  9.16889712e-08  
3.83241156e+20  1.85615691e+13  9.20409668e-08  
3.85092562e+20  1.87322993e+13  9.23918206e-08  
3.86943969e+20  1.89036780e+13  9.27415304e-08  
3.88795375e+20  1.90757031e+13  9.30900945e-08  
3.90646782e+20  1.92483725e+13  9.34375108e-08  
3.92498188e+20  1.94216841e+13  9.37837774e-08  
3.94349595e+20  1.95956356e+13  9.41288924e-08  
3.96201001e+20  1.97702251e+13  9.44728541e-08  
3.98052408e+20  1.99454502e+13  9.48156608e-08  
3.99903814e+20  2.01213090e+13  9.51573106e-08  
4.01755221e+20  2.02977992e+13  9.54978020e-08  
4.03606628e+20  2.04749188e+13  9.58371333e-08  
4.05458034e+20  2.06526655e+13  9.61753029e-08  
4.07309441e+20  2.08310372e+13  9.65123092e-08  
4.09160847e+20  2.10100318e+13  9.68481509e-08  
4.11012254e+20  2.11896471e+13  9.71828264e-08  
4.12863660e+20  2.13698810e+13  9.75163342e-08  
4.14715067e+20  2.15507312e+13  9.78486731e-08  
4.16566473e+20  2.17321956e+13  9.81798416e-08  
4.18417880e+20  2.19142720e+13  9.85098386e-08  
4.20269286e+20  2.20969584e+13  9.88386627e-08  
4.22120693e+20  2.22802524e+13  9.91663127e-08  
4.23972100e+20  2.24641520e+13  9.94927875e-08  
4.25823506e+20  2.26486549e+13  9.98180859e-08  
4.27674913e+20  2.28337589e+13  1.00142207e-07  
4.29526319e+20  2.30194620e+13  1.00465149e-07  
4.31377726e+20  2.32057619e+13  1.00786912e-07  
4.33229132e+20  2.33926564e+13  1.01107495e-07  
4.35080539e+20  2.35801433e+13  1.01426896e-07  
4.36931945e+20  2.37682205e+13  1.01745114e-07  
4.38783352e+20  2.39568857e+13  1.02062150e-07  
4.40634759e+20  2.41461368e+13  1.02378001e-07  
4.42486165e+20  2.43359716e+13  1.02692668e-07  
4.44337572e+20  2.45263878e+13  1.03006149e-07  
4.46188978e+20  2.47173833e+13  1.03318444e-07  
4.48040385e+20  2.49089559e+13  1.03629553e-07  
4.49891791e+20  2.51011035e+13  1.03939473e-07  
4.51743198e+20  2.52938237e+13  1.04248206e-07  
4.53594604e+20  2.54871143e+13  1.04555750e-07  
4.55446011e+20  2.56809733e+13  1.04862105e-07  
4.57297417e+20  2.58753984e+13  1.05167270e-07  
4.59148824e+20  2.60703873e+13  1.05471245e-07  
4.61000231e+20  2.62659379e+13  1.05774029e-07  
4.62851637e+20  2.64620480e+13  1.06075623e-07  
4.64703044e+20  2.66587154e+13  1.06376025e-07  
4.66554450e+20  2.68559378e+13  1.06675236e-07  
4.68405857e+20  2.70537131e+13  1.06973255e-07  
4.70257263e+20  2.72520390e+13  1.07270083e-07  
4.72108670e+20  2.74509134e+13  1.07565718e-07  
4.73960076e+20  2.76503340e+13  1.07860160e-07  
4.75811483e+20  2.78502986e+13  1.08153410e-07  
4.77662889e+20  2.80508051e+13  1.08445468e-07  
4.79514296e+20  2.82518512e+13  1.08736333e-07  
4.81365703e+20  2.84534347e+13  1.09026005e-07  
4.83217109e+20  2.86555533e+13  1.09314485e-07  
4.85068516e+20  2.88582050e+13  1.09601771e-07  
4.86919922e+20  2.90613875e+13  1.09887866e-07  
4.88771329e+20  2.92650985e+13  1.10172768e-07  
4.90622735e+20  2.94693359e+13  1.10456477e-07  
4.92474142e+20  2.96740974e+13  1.10738995e-07  
4.94325548e+20  2.98793809e+13  1.11020320e-07  
4.96176955e+20  3.00851842e+13  1.11300454e-07  
4.98028362e+20  3.02915049e+13  1.11579397e-07  
4.99879768e+20  3.04983411e+13  1.11857148e-07  
5.01731175e+20  3.07056903e+13  1.12133708e-07  
5.03582581e+20  3.09135505e+13  1.12409078e-07  
5.05433988e+20  3.11219193e+13  1.12683258e-07  
5.07285394e+20  3.13307947e+13  1.12956249e-07  
5.09136801e+20  3.15401745e+13  1.13228050e-07  
5.10988207e+20  3.17500563e+13  1.13498662e-07  
5.12839614e+20  3.19604380e+13  1.13768086e-07  
5.14691020e+20  3.21713175e+13  1.14036323e-07  
5.16542427e+20  3.23826925e+13  1.14303372e-07  
5.18393834e+20  3.25945608e+13  1.14569235e-07  
5.20245240e+20  3.28069202e+13  1.14833912e-07  
5.22096647e+20  3.30197685e+13  1.15097404e-07  
5.23948053e+20  3.32331036e+13  1.15359711e-07  
5.25799460e+20  3.34469232e+13  1.15620835e-07  
5.27650866e+20  3.36612252e+13  1.15880775e-07  
5.29502273e+20  3.38760073e+13  1.16139533e-07  
5.31353679e+20  3.40912674e+13  1.16397110e-07  
5.33205086e+20  3.43070033e+13  1.16653506e-07  
5.35056492e+20  3.45232128e+13  1.16908722e-07  
5.36907899e+20  3.47398937e+13  1.17162759e-07  
5.38759306e+20  3.49570439e+13  1.17415619e-07  
5.40610712e+20  3.51746611e+13  1.17667301e-07  
5.42462119e+20  3.53927431e+13  1.17917807e-07  
5.44313525e+20  3.56112879e+13  1.18167138e-07  
5.46164932e+20  3.58302932e+13  1.18415294e-07  
5.48016338e+20  3.60497569e+13  1.18662278e-07  
5.49867745e+20  3.62696767e+13  1.18908089e-07  
5.51719151e+20  3.64900505e+13  1.19152730e-07  
5.53570558e+20  3.67108762e+13  1.19396201e-07  
5.55421965e+20  3.69321516e+13  1.19638503e-07  
5.57273371e+20  3.71538745e+13  1.19879637e-07  
5.59124778e+20  3.73760428e+13  1.20119606e-07  
5.60976184e+20  3.75986542e+13  1.20358409e-07  
5.62827591e+20  3.78217067e+13  1.20596048e-07  
5.64678997e+20  3.80451981e+13  1.20832524e-07  
5.66530404e+20  3.82691262e+13  1.21067840e-07  
5.68381810e+20  3.84934889e+13  1.21301995e-07  
5.70233217e+20  3.87182840e+13  1.21534991e-07  
5.72084623e+20  3.89435095e+13  1.21766830e-07  
5.73936030e+20  3.91691631e+13  1.21997513e-07  
5.75787437e+20  3.93952427e+13  1.22227042e-07  
5.77638843e+20  3.96217462e+13  1.22455417e-07  
5.79490250e+20  3.98486714e+13  1.22682641e-07  
5.81341656e+20  4.00760163e+13  1.22908715e-07  
5.83193063e+20  4.03037787e+13  1.23133640e-07  
5.85044469e+20  4.05319565e+13  1.23357417e-07  
5.86895876e+20  4.07605474e+13  1.23580049e-07  
5.88747282e+20  4.09895495e+13  1.23801537e-07  
5.90598689e+20  4.12189606e+13  1.24021882e-07  
5.92450095e+20  4.14487785e+13  1.24241086e-07  
5.94301502e+20  4.16790013e+13  1.24459151e-07  
5.96152909e+20  4.19096267e+13  1.24676078e-07  
5.98004315e+20  4.21406527e+13  1.24891869e-07  
5.99855722e+20  4.23720772e+13  1.25106525e-07  
6.01707128e+20  4.26038980e+13  1.25320049e-07  
6.03558535e+20  4.28361131e+13  1.25532442e-07  
6.05409941e+20  4.30687204e+13  1.25743706e-07  
6.07261348e+20  4.33017178e+13  1.25953842e-07  
6.09112754e+20  4.35351032e+13  1.26162852e-07  
6.10964161e+20  4.37688746e+13  1.26370739e-07  
6.12815568e+20  4.40030297e+13  1.26577503e-07  
6.14666974e+20  4.42375666e+13  1.26783147e-07  
6.16518381e+20  4.44724832e+13  1.26987673e-07  
6.18369787e+20  4.47077774e+13  1.27191082e-07  
6.20221194e+20  4.49434472e+13  1.27393377e-07  
6.22072600e+20  4.51794905e+13  1.27594558e-07  
6.23924007e+20  4.54159052e+13  1.27794629e-07  
6.25775413e+20  4.56526894e+13  1.27993591e-07  
6.27626820e+20  4.58898408e+13  1.28191446e-07  
6.29478226e+20  4.61273575e+13  1.28388195e-07  
6.31329633e+20  4.63652375e+13  1.28583842e-07  
6.33181040e+20  4.66034787e+13  1.28778388e-07  
6.35032446e+20  4.68420791e+13  1.28971835e-07  
6.36883853e+20  4.70810366e+13  1.29164184e-07  
6.38735259e+20  4.73203492e+13  1.29355439e-07  
6.40586666e+20  4.75600149e+13  1.29545601e-07  
6.42438072e+20  4.78000316e+13  1.29734672e-07  
6.44289479e+20  4.80403974e+13  1.29922655e-07  
6.46140885e+20  4.82811102e+13  1.30109551e-07  
6.47992292e+20  4.85221680e+13  1.30295362e-07  
6.49843698e+20  4.87635688e+13  1.30480092e-07  
6.51695105e+20  4.90053106e+13  1.30663741e-07  
6.53546512e+20  4.92473914e+13  1.30846312e-07  
6.55397918e+20  4.94898093e+13  1.31027807e-07  
6.57249325e+20  4.97325622e+13  1.31208229e-07  
6.59100731e+20  4.99756481e+13  1.31387579e-07  
6.60952138e+20  5.02190651e+13  1.31565860e-07  
6.62803544e+20  5.04628112e+13  1.31743074e-07  
6.64654951e+20  5.07068844e+13  1.31919224e-07  
6.66506357e+20  5.09512827e+13  1.32094311e-07  
6.68357764e+20  5.11960042e+13  1.32268338e-07  
6.70209171e+20  5.14410469e+13  1.32441307e-07  
6.72060577e+20  5.16864089e+13  1.32613221e-07  
6.73911984e+20  5.19320881e+13  1.32784081e-07  
6.75763390e+20  5.21780828e+13  1.32953891e-07  
6.77614797e+20  5.24243908e+13  1.33122652e-07  
6.79466203e+20  5.26710103e+13  1.33290366e-07  
6.81317610e+20  5.29179394e+13  1.33457037e-07  
6.83169016e+20  5.31651761e+13  1.33622667e-07  
6.85020423e+20  5.34127185e+13  1.33787257e-07  
6.86871829e+20  5.36605646e+13  1.33950811e-07  
6.88723236e+20  5.39087126e+13  1.34113330e-07  
6.90574643e+20  5.41571605e+13  1.34274818e-07  
6.92426049e+20  5.44059065e+13  1.34435276e-07  
6.94277456e+20  5.46549485e+13  1.34594707e-07  
6.96128862e+20  5.49042848e+13  1.34753114e-07  
6.97980269e+20  5.51539134e+13  1.34910499e-07  
6.99831675e+20  5.54038324e+13  1.35066864e-07  
7.01683082e+20  5.56540400e+13  1.35222212e-07  
7.03534488e+20  5.59045343e+13  1.35376545e-07  
7.05385895e+20  5.61553134e+13  1.35529866e-07  
7.07237301e+20  5.64063754e+13  1.35682177e-07  
7.09088708e+20  5.66577184e+13  1.35833482e-07  
7.10940115e+20  5.69093407e+13  1.35983782e-07  
7.12791521e+20  5.71612403e+13  1.36133079e-07  
7.14642928e+20  5.74134154e+13  1.36281378e-07  
7.16494334e+20  5.76658641e+13  1.36428679e-07  
7.18345741e+20  5.79185846e+13  1.36574986e-07  
7.20197147e+20  5.81715751e+13  1.36720301e-07  
7.22048554e+20  5.84248336e+13  1.36864627e-07  
7.23899960e+20  5.86783585e+13  1.37007966e-07  
7.25751367e+20  5.89321478e+13  1.37150321e-07  
7.27602774e+20  5.91861998e+13  1.37291695e-07  
7.29454180e+20  5.94405126e+13  1.37432090e-07  
7.31305587e+20  5.96950845e+13  1.37571508e-07  
7.33156993e+20  5.99499135e+13  1.37709953e-07  
7.35008400e+20  6.02049980e+13  1.37847427e-07  
7.36859806e+20  6.04603361e+13  1.37983933e-07  
7.38711213e+20  6.07159261e+13  1.38119473e-07  
7.40562619e+20  6.09717661e+13  1.38254050e-07  
7.42414026e+20  6.12278543e+13  1.38387666e-07  
7.44265432e+20  6.14841891e+13  1.38520325e-07  
7.46116839e+20  6.17407686e+13  1.38652028e-07  
7.47968246e+20  6.19975910e+13  1.38782780e-07  
7.49819652e+20  6.22546546e+13  1.38912581e-07  
7.51671059e+20  6.25119576e+13  1.39041436e-07  
7.53522465e+20  6.27694984e+13  1.39169346e-07  
7.55373872e+20  6.30272751e+13  1.39296314e-07  
7.57225278e+20  6.32852859e+13  1.39422344e-07  
7.59076685e+20  6.35435293e+13  1.39547437e-07  
7.60928091e+20  6.38020034e+13  1.39671597e-07  
7.62779498e+20  6.40607065e+13  1.39794826e-07  
7.64630904e+20  6.43196368e+13  1.39917126e-07  
7.66482311e+20  6.45787928e+13  1.40038502e-07  
7.68333718e+20  6.48381726e+13  1.40158955e-07  
7.70185124e+20  6.50977746e+13  1.40278487e-07  
7.72036531e+20  6.53575970e+13  1.40397103e-07  
7.73887937e+20  6.56176382e+13  1.40514804e-07  
7.75739344e+20  6.58778965e+13  1.40631594e-07  
7.77590750e+20  6.61383701e+13  1.40747475e-07  
7.79442157e+20  6.63990574e+13  1.40862449e-07  
7.81293563e+20  6.66599568e+13  1.40976520e-07  
7.83144970e+20  6.69210665e+13  1.41089691e-07  
7.84996377e+20  6.71823849e+13  1.41201964e-07  
7.86847783e+20  6.74439103e+13  1.41313341e-07  
7.88699190e+20  6.77056412e+13  1.41423826e-07  
7.90550596e+20  6.79675757e+13  1.41533421e-07  
7.92402003e+20  6.82297124e+13  1.41642130e-07  
7.94253409e+20  6.84920495e+13  1.41749955e-07  
7.96104816e+20  6.87545854e+13  1.41856898e-07  
7.97956222e+20  6.90173185e+13  1.41962963e-07  
7.99807629e+20  6.92802471e+13  1.42068152e-07  
8.01659035e+20  6.95433697e+13  1.42172469e-07  
8.03510442e+20  6.98066846e+13  1.42275915e-07  
8.05361849e+20  7.00701902e+13  1.42378494e-07  
8.07213255e+20  7.03338849e+13  1.42480208e-07  
8.09064662e+20  7.05977672e+13  1.42581061e-07  
8.10916068e+20  7.08618354e+13  1.42681055e-07  
8.12767475e+20  7.11260879e+13  1.42780193e-07  
8.14618881e+20  7.13905231e+13  1.42878477e-07  
8.16470288e+20  7.16551396e+13  1.42975911e-07  
8.18321694e+20  7.19199356e+13  1.43072497e-07  
8.20173101e+20  7.21849097e+13  1.43168238e-07  
8.22024507e+20  7.24500603e+13  1.43263137e-07  
8.23875914e+20  7.27153858e+13  1.43357197e-07  
8.25727321e+20  7.29808847e+13  1.43450421e-07  
8.27578727e+20  7.32465553e+13  1.43542810e-07  
8.29430134e+20  7.35123963e+13  1.43634369e-07  
8.31281540e+20  7.37784060e+13  1.43725100e-07  
8.33132947e+20  7.40445829e+13  1.43815005e-07  
8.34984353e+20  7.43109255e+13  1.43904089e-07  
8.36835760e+20  7.45774323e+13  1.43992352e-07  
8.38687166e+20  7.48441017e+13  1.44079799e-07  
8.40538573e+20  7.51109323e+13  1.44166431e-07  
8.42389980e+20  7.53779225e+13  1.44252253e-07  
8.44241386e+20  7.56450709e+13  1.44337266e-07  
8.46092793e+20  7.59123759e+13  1.44421473e-07  
8.47944199e+20  7.61798361e+13  1.44504877e-07  
8.49795606e+20  7.64474499e+13  1.44587482e-07  
8.51647012e+20  7.67152160e+13  1.44669290e-07  
8.53498419e+20  7.69831327e+13  1.44750303e-07  
8.55349825e+20  7.72511987e+13  1.44830524e-07  
8.57201232e+20  7.75194125e+13  1.44909957e-07  
8.59052638e+20  7.77877727e+13  1.44988604e-07  
8.60904045e+20  7.80562777e+13  1.45066468e-07  
8.62755452e+20  7.83249261e+13  1.45143551e-07  
8.64606858e+20  7.85937166e+13  1.45219857e-07  
8.66458265e+20  7.88626476e+13  1.45295389e-07  
8.68309671e+20  7.91317177e+13  1.45370148e-07  
8.70161078e+20  7.94009256e+13  1.45444138e-07  
8.72012484e+20  7.96702697e+13  1.45517362e-07  
8.73863891e+20  7.99397487e+13  1.45589822e-07  
8.75715297e+20  8.02093611e+13  1.45661521e-07  
8.77566704e+20  8.04791056e+13  1.45732463e-07  
8.79418110e+20  8.07489807e+13  1.45802649e-07  
8.81269517e+20  8.10189850e+13  1.45872083e-07  
8.83120924e+20  8.12891172e+13  1.45940768e-07  
8.84972330e+20  8.15593759e+13  1.46008706e-07  
8.86823737e+20  8.18297596e+13  1.46075899e-07  
8.88675143e+20  8.21002671e+13  1.46142351e-07  
8.90526550e+20  8.23708969e+13  1.46208065e-07  
8.92377956e+20  8.26416478e+13  1.46273044e-07  
8.94229363e+20  8.29125182e+13  1.46337289e-07  
8.96080769e+20  8.31835069e+13  1.46400804e-07  
8.97932176e+20  8.34546125e+13  1.46463592e-07  
8.99783583e+20  8.37258337e+13  1.46525655e-07  
9.01634989e+20  8.39971692e+13  1.46586996e-07  
9.03486396e+20  8.42686175e+13  1.46647618e-07  
9.05337802e+20  8.45401774e+13  1.46707524e-07  
9.07189209e+20  8.48118476e+13  1.46766716e-07  
9.09040615e+20  8.50836266e+13  1.46825197e-07  
9.10892022e+20  8.53555133e+13  1.46882970e-07  
9.12743428e+20  8.56275063e+13  1.46940038e-07  
9.14594835e+20  8.58996043e+13  1.46996403e-07  
9.16446241e+20  8.61718061e+13  1.47052069e-07  
9.18297648e+20  8.64441102e+13  1.47107037e-07  
9.20149055e+20  8.67165155e+13  1.47161311e-07  
9.22000461e+20  8.69890206e+13  1.47214893e-07  
